time,x_boom,y_boom,theta1,theta2,xt2,theta1_dot,theta2_dot,xt2_dot,fc1,fc2,fct2
1.99,2.5151570432224,3.23423953183275,0.652521411715857,0,0,-0.0652849466747512,0,0,48122.7718678215,81636.6579689739,3426.32903246766
2,2.51671258604228,3.23247393473874,0.651868742837991,0,0,-0.0652520881760665,0,0,48137.0830493438,81685.2306947813,3423.40050339984
2.01,2.51826619180752,3.2307082148171,0.651216403430697,0,0,-0.0652190686740823,0,0,48151.3706322026,81733.7444708008,3420.47203332193
2.02,2.51981785777312,3.22894237871529,0.650564395103556,0,0,-0.0651858882508805,0,0,48165.6346286732,81782.1992093374,3417.54363286244
2.03,2.52136758120903,3.22717643308594,0.649912719465336,0,0,-0.065152546987747,0,0,48179.875051045,81830.5948230411,3414.61531265633
2.04,2.52291535940011,3.22541038458679,0.64926137812398,0,0,-0.0651190449672185,0,0,48194.0919116759,81878.9312250062,3411.68708334454
2.05,2.52446118964616,3.22364423988058,0.648610372686609,0,0,-0.0650853822720592,0,0,48208.2852230442,81927.2083288638,3408.75895557359
2.06,2.52600506926186,3.2218780056351,0.647959704759514,0,0,-0.0650515589849192,0,0,48222.4549975828,81975.4260484871,3405.83093999659
2.07,2.52754699557685,3.22011168852305,0.647309375948154,0,0,-0.0650175751896995,0,0,48236.6012479867,82023.5842985399,3402.90304727112
2.08,2.52908696593566,3.21834529522206,0.646659387857149,0,0,-0.06498343096996,0,0,48250.7239868612,82071.6829938518,3399.97528806151
2.09,2.53062497769773,3.2165788324146,0.646009742090281,0,0,-0.0649491264102835,0,0,48264.823226884,82119.7220497064,3397.04767303764
2.1,2.53216102823743,3.21481230678794,0.645360440250486,0,0,-0.0649146615949121,0,0,48278.8989809035,82167.7013820179,3394.12021287427
2.11,2.53369511494403,3.21304572503413,0.644711483939853,0,0,-0.0648800366092246,0,0,48292.9512617899,82215.6209070672,3391.19291825189
2.12,2.53522723522172,3.21127909384991,0.644062874759616,0,0,-0.0648452515383724,0,0,48306.9800824456,82263.4805415196,3388.26579985665
2.13,2.53675738648958,3.20951241993668,0.643414614310154,0,0,-0.0648103064683028,0,0,48320.9854558674,82311.2802025385,3385.33886837978
2.14,2.5382855661816,3.20774571000048,0.642766704190986,0,0,-0.064775201485304,0,0,48334.9673951479,82359.019807787,3382.41213451757
2.15,2.53981177174666,3.20597897075189,0.642119146000764,0,0,-0.0647399366758918,0,0,48348.9259133912,82406.6992752791,3379.48560897182
2.16,2.54133600064857,3.20421220890602,0.641471941337275,0,0,-0.0647045121270367,0,0,48362.8610238017,82454.3185235387,3376.55930244919
2.17,2.54285825036599,3.20244543118244,0.640825091797431,0,0,-0.0646689279262773,0,0,48376.7727397291,82501.8774716811,3373.63322566081
2.18,2.54437851839251,3.20067864430515,0.64017859897727,0,0,-0.0646331841614938,0,0,48390.6610743931,82549.3760389214,3370.70738932405
2.19,2.54589680223657,3.19891185500251,0.639532464471949,0,0,-0.0645972809206796,0,0,48404.5260412726,82596.8141452714,3367.78180415982
2.2,2.54741309942153,3.19714507000721,0.638886689875739,0,0,-0.0645612182923969,0,0,48418.3676538167,82644.1917110231,3364.85648089447
2.21,2.5489274074856,3.19537829605623,0.638241276782026,0,0,-0.0645249963658898,0,0,48432.1859255277,82691.5086568981,3361.9314302591
2.22,2.55043972398189,3.19361153989076,0.637596226783302,0,0,-0.0644886152302888,0,0,48445.9808700152,82738.7649041457,3359.00666298917
2.23,2.55195004647835,3.19184480825617,0.636951541471165,0,0,-0.0644520749754065,0,0,48459.7525008932,82785.9603743581,3356.0821898251
2.24,2.55345837255783,3.19007810790197,0.63630722243631,0,0,-0.0644153756916239,0,0,48473.5008319669,82833.0949898067,3353.15802151088
2.25,2.55496469981803,3.18831144558176,0.635663271268532,0,0,-0.0643785174690947,0,0,48487.2258769507,82880.168672938,3350.23416879601
2.26,2.5564690258715,3.18654482805314,0.635019689556715,0,0,-0.0643415003989958,0,0,48500.9276497438,82927.1813468664,3347.31064243343
2.27,2.55797134834564,3.18477826207773,0.634376478888833,0,0,-0.0643043245727313,0,0,48514.6061641589,82974.1329348908,3344.38745318139
2.28,2.55947166488271,3.18301175442107,0.633733640851946,0,0,-0.0642669900818191,0,0,48528.2614342598,83021.0233610988,3341.46461180101
2.29,2.56096997313981,3.1812453118526,0.633091177032191,0,0,-0.0642294970185731,0,0,48541.8934740535,83067.8525498162,3338.54212905832
2.3,2.56246627078885,3.1794789411456,0.632449089014785,0,0,-0.0641918454754205,0,0,48555.5022975583,83114.6204257303,3335.62001572373
2.31,2.56396055551662,3.17771264907713,0.631807378384015,0,0,-0.0641540355452435,0,0,48569.0879190355,83161.3269143039,3332.69828257035
2.32,2.56545282502469,3.175946442428,0.63116604672324,0,0,-0.064116067321379,0,0,48582.650352541,83207.9719409747,3329.77694037699
2.33,2.56694307702946,3.17418032798272,0.630525095614881,0,0,-0.0640779408976186,0,0,48596.1896125386,83254.5554322536,3326.85599992389
2.34,2.56843130926215,3.17241431252945,0.629884526640421,0,0,-0.0640396563676404,0,0,48609.7057131733,83301.0773144231,3323.93547199761
2.35,2.56991751946878,3.17064840285993,0.6292443413804,0,0,-0.0640012138263728,0,0,48623.1986689403,83347.5375147377,3321.01536738636
2.36,2.57140170541017,3.16888260576946,0.628604541414413,0,0,-0.0639626133685169,0,0,48636.668494215,83393.9359605817,3318.09569688318
2.37,2.57288386486192,3.16711692805684,0.627965128321101,0,0,-0.0639238550892287,0,0,48650.1152035467,83440.2725799955,3315.1764712838
2.38,2.57436399561444,3.16535137652434,0.627326103678154,0,0,-0.0638849390840051,0,0,48663.5388114055,83486.5473012243,3312.25770138833
2.39,2.57584209547289,3.16358595797762,0.626687469062301,0,0,-0.0638458654491387,0,0,48676.9393325157,83532.7600533146,3309.3393979989
2.4,2.57731816225722,3.16182067922568,0.626049226049308,0,0,-0.0638066342810362,0,0,48690.3167814905,83578.9107654607,3306.42157192207
2.41,2.57879219380213,3.16005554708085,0.625411376213978,0,0,-0.0637672456764449,0,0,48703.6711730185,83624.9993673403,3303.50423396749
2.42,2.58026418795708,3.15829056835871,0.624773921130142,0,0,-0.063727699732226,0,0,48717.0025218902,83671.0257891612,3300.5873949476
2.43,2.58173414258627,3.15652574987806,0.624136862370657,0,0,-0.0636879965466051,0,0,48730.3108429604,83716.9899615953,3297.67106567789
2.44,2.58320205556864,3.15476109846084,0.623500201507401,0,0,-0.0636481362170116,0,0,48743.5961510876,83762.891815671,3294.75525697716
2.45,2.58466792479787,3.15299662093213,0.622863940111272,0,0,-0.0636081188418984,0,0,48756.8584612295,83808.7312829435,3291.83997966682
2.46,2.58613174818236,3.15123232412006,0.622228079752183,0,0,-0.0635679445200594,0,0,48770.0977883823,83854.5082953885,3288.92524457126
2.47,2.58759352364521,3.14946821485578,0.621592621999054,0,0,-0.0635276133507432,0,0,48783.3141475749,83900.2227853909,3286.01106251773
2.48,2.58905324912423,3.1477042999734,0.620957568419815,0,0,-0.0634871254335394,0,0,48796.5075539146,83945.8746858275,3283.09744433604
2.49,2.59051092257192,3.14594058630996,0.620322920581398,0,0,-0.0634464808678104,0,0,48809.6780225213,83991.4639299499,3280.18440085889
2.5,2.59196654195548,3.14417708070536,0.619688680049733,0,0,-0.0634056797543963,0,0,48822.8255686264,84036.9904515622,3277.27194292111
2.51,2.59342010525678,3.14241379000234,0.619054848389745,0,0,-0.0633647221936826,0,0,48835.9502074519,84082.4541848054,3274.36008136043
2.52,2.59487161047234,3.14065072104639,0.618421427165352,0,0,-0.0633236082869644,0,0,48849.0519543127,84127.8550643398,3271.44882701668
2.53,2.59632105561336,3.13888788068575,0.617788417939456,0,0,-0.0632823381353091,0,0,48862.1308245412,84173.1930252119,3268.53819073225
2.54,2.59776843870568,3.13712527577133,0.617155822273946,0,0,-0.0632409118410351,0,0,48875.1868335865,84218.4680030326,3265.62818335135
2.55,2.59921375778976,3.13536291315664,0.616523641729688,0,0,-0.0631993295060056,0,0,48888.219996849,84263.6799336797,3262.71881572101
2.56,2.6006570109207,3.13360079969781,0.615891877866525,0,0,-0.0631575912327662,0,0,48901.2303298159,84308.8287535424,3259.81009869012
2.57,2.60209819616823,3.13183894225348,0.615260532243271,0,0,-0.0631156971245446,0,0,48914.2178481045,84353.914399601,3256.90204310906
2.58,2.60353731161665,3.13007734768479,0.61462960641771,0,0,-0.0630736472845683,0,0,48927.182567244,84398.9368090322,3253.99465983108
2.59,2.60497435536489,3.12831602285528,0.613999101946587,0,0,-0.0630314418167472,0,0,48940.1245028477,84443.8959195218,3251.08795971109
2.6,2.60640932552644,3.12655497463091,0.61336902038561,0,0,-0.0629890808249911,0,0,48953.0436706622,84488.7916693529,3248.18195360521
2.61,2.60784222022936,3.12479420987997,0.612739363289442,0,0,-0.0629465644140055,0,0,48965.9400864407,84533.6239971781,3245.27665237157
2.62,2.60927303761629,3.12303373547303,0.6121101322117,0,0,-0.0629038926887233,0,0,48978.8137659243,84578.392841986,3242.37206687037
2.63,2.6107017758444,3.12127355828291,0.611481328704949,0,0,-0.0628610657541913,0,0,48991.6647248647,84623.0981431432,3239.46820796367
2.64,2.6121284330854,3.11951368518462,0.610852954320699,0,0,-0.0628180837162517,0,0,49004.4929792647,84667.7398408281,3236.56508651359
2.65,2.61355300752554,3.1177541230553,0.610225010609402,0,0,-0.0627749466809746,0,0,49017.2985449904,84712.3178753319,3233.66271338499
2.66,2.61497549736557,3.1159948787742,0.609597499120445,0,0,-0.0627316547547707,0,0,49030.0814379651,84756.8321874085,3230.76109944399
2.67,2.61639590082073,3.11423595922263,0.608970421402152,0,0,-0.062688208044392,0,0,49042.8416742173,84801.2827183625,3227.8602555576
2.68,2.61781421612077,3.11247737128388,0.608343779001774,0,0,-0.0626446066571589,0,0,49055.5792698558,84845.6694100035,3224.96019259379
2.69,2.6192304415099,3.11071912184318,0.607717573465489,0,0,-0.0626008507005054,0,0,49068.2942409052,84889.9922043504,3222.06092142259
2.7,2.62064457524679,3.10896121778769,0.607091806338397,0,0,-0.062556940282434,0,0,49080.9866034198,84934.2510438369,3219.16245291516
2.71,2.62205661560459,3.10720366600642,0.606466479164516,0,0,-0.0625128755115156,0,0,49093.6563737312,84978.4458717593,3216.26479794209
2.72,2.62346656087084,3.10544647339016,0.605841593486779,0,0,-0.0624686564960939,0,0,49106.30356797,85022.5766314138,3213.36796737654
2.73,2.62487440934754,3.10368964683147,0.605217150847029,0,0,-0.0624242833456492,0,0,49118.9282024296,85066.6432667522,3210.47197209173
2.74,2.62628015935108,3.10193319322465,0.604593152786016,0,0,-0.0623797561694346,0,0,49131.5302933594,85110.6457220096,3207.57682296224
2.75,2.62768380921225,3.10017711946561,0.603969600843394,0,0,-0.0623350750772715,0,0,49144.1098571426,85154.5839420274,3204.6825308627
2.76,2.62908535727622,3.09842143245191,0.603346496557714,0,0,-0.06229024017955,0,0,49156.6669101375,85198.4578719646,3201.78910666887
2.77,2.63048480190254,3.09666613908265,0.602723841466425,0,0,-0.0622452515868872,0,0,49169.2014687813,85242.2674574873,3198.89656125679
2.78,2.63188214146509,3.09491124625847,0.602101637105867,0,0,-0.0622001094102416,0,0,49181.7135494731,85286.0126445564,3196.00490550353
2.79,2.63327737435211,3.09315676088146,0.601479885011266,0,0,-0.0621548137611398,0,0,49194.2031687967,85329.6933798323,3193.11415028558
2.8,2.63467049896616,3.09140268985514,0.600858586716734,0,0,-0.0621093647511088,0,0,49206.6703432382,85373.3096101629,3190.22430648073
2.81,2.6360615137241,3.08964904008439,0.600237743755263,0,0,-0.0620637624922438,0,0,49219.1150894386,85416.8612830428,3187.33538496624
2.82,2.6374504170571,3.08789581847543,0.599617357658721,0,0,-0.062018007097322,0,0,49231.5374238936,85460.3483460674,3184.44739662083
2.83,2.63883720741058,3.08614303193575,0.59899742995785,0,0,-0.0619720986791208,0,0,49243.9373632673,85503.7707475039,3181.56035232246
2.84,2.64022188324426,3.08439068737405,0.598377962182258,0,0,-0.0619260373510997,0,0,49256.3149243886,85547.1284362844,3178.67426294825
2.85,2.6416044430321,3.08263879170025,0.597758955860422,0,0,-0.0618798232266045,0,0,49268.6701238108,85590.4213612075,3175.78913937749
2.86,2.64298488526227,3.08088735182535,0.597140412519678,0,0,-0.0618334564197767,0,0,49281.0029783704,85633.6494719522,3172.90499248766
2.87,2.64436320843718,3.07913637466148,0.59652233368622,0,0,-0.0617869370449853,0,0,49293.3135048944,85676.8127185472,3170.02183315641
2.88,2.64573941107343,3.07738586712178,0.595904720885096,0,0,-0.0617402652172814,0,0,49305.6017201205,85719.9110512259,3167.13967226201
2.89,2.64711349170182,3.07563583612038,0.595287575640205,0,0,-0.0616934410512613,0,0,49317.8676409129,85762.9444208196,3164.2585206818
2.9,2.6484854488673,3.07388628857236,0.594670899474291,0,0,-0.061646464663113,0,0,49330.1112842672,85805.9127787652,3161.37838929207
2.91,2.64985528112899,3.07213723139369,0.594054693908941,0,0,-0.0615993361683422,0,0,49342.3326670306,85848.8160765983,3158.49928896996
2.92,2.65122298706012,3.07038867150116,0.593438960464581,0,0,-0.0615520556833644,0,0,49354.5318062202,85891.6542665316,3155.62123059111
2.93,2.65258856524807,3.0686406158124,0.592823700660472,0,0,-0.0615046233247085,0,0,49366.7087188003,85934.4273010499,3152.74422503118
2.94,2.65395201429431,3.06689307124576,0.592208916014706,0,0,-0.0614570392096994,0,0,49378.8634218206,85977.1351331623,3149.86828316483
2.95,2.65531333281437,3.06514604472029,0.591594608044205,0,0,-0.0614093034554344,0,0,49390.9959322783,86019.7777161507,3146.99341586654
2.96,2.6566725194379,3.06339954315571,0.59098077826471,0,0,-0.0613614161796932,0,0,49403.1062673843,86062.3550040557,3144.11963400876
2.97,2.65802957280854,3.06165357347232,0.590367428190787,0,0,-0.0613133775009373,0,0,49415.1944441321,86104.8669508908,3141.24694846476
2.98,2.659384491584,3.05990814259101,0.589754559335816,0,0,-0.061265187537515,0,0,49427.2604797636,86147.3135114914,3138.37537010538
2.99,2.660737274436,3.05816325743316,0.589142173211989,0,0,-0.0612168464082288,0,0,49439.3043914811,86189.6946409911,3135.50490980093
3,2.66208792005025,3.0564189249206,0.588530271330308,0,0,-0.0611683542325636,0,0,49451.326196474,86232.0102948686,3132.63557842092
3.01,2.66343642712644,3.05467515197561,0.587918855200582,0,0,-0.0611197111298907,0,0,49463.3259119544,86274.2604290157,3129.76738683375
3.02,2.66478279437821,3.05293194552081,0.587307926331417,0,0,-0.061070917220718,0,0,49475.3035552129,86316.4449998357,3126.90034590626
3.03,2.66612702053316,3.05118931247915,0.586697486230221,0,0,-0.0610219726248715,0,0,49487.2591436238,86358.5639642565,3124.0344665036
3.04,2.6674691043328,3.04944725977386,0.586087536403194,0,0,-0.0609728774634277,0,0,49499.1926944658,86400.6172794015,3121.16975949042
3.05,2.66880904453254,3.04770579432838,0.585478078355325,0,0,-0.0609236318575768,0,0,49511.104225069,86442.6049028581,3118.30623572975
3.06,2.67014683990169,3.04596492306632,0.584869113590394,0,0,-0.0608742359285088,0,0,49522.9937528587,86484.5267927593,3115.44390608265
3.07,2.6714824892234,3.04422465291147,0.584260643610958,0,0,-0.0608246897984372,0,0,49534.861295235,86526.3829075623,3112.58278140896
3.08,2.6728159912947,3.04248499078763,0.583652669918359,0,0,-0.0607749935894617,0,0,49546.7068697366,86568.1732063492,3109.72287256607
3.09,2.67414734492642,3.0407459436187,0.583045194012709,0,0,-0.0607251474242503,0,0,49558.5304937374,86609.8976482719,3106.864190411
3.1,2.6754765489432,3.03900751832854,0.582438217392896,0,0,-0.0606751514258121,0,0,49570.3321847351,86651.5561930804,3104.00674579827
3.11,2.67680360218348,3.03726972184095,0.581831741556574,0,0,-0.0606250057174975,0,0,49582.1119602977,86693.1488010238,3101.15054958025
3.12,2.67812850349945,3.03553256107962,0.581225768000162,0,0,-0.060574710422884,0,0,49593.8698379481,86734.6754326415,3098.29561260785
3.13,2.67945125175707,3.03379604296811,0.58062029821884,0,0,-0.0605242656663449,0,0,49605.6058352735,86776.1360489617,3095.44194572968
3.14,2.68077184583601,3.03206017442977,0.580015333706543,0,0,-0.0604736715720264,0,0,49617.3199699186,86817.5306114893,3092.58955979207
3.15,2.68209028462963,3.03032496238768,0.579410875955962,0,0,-0.060422928264984,0,0,49629.0122593926,86858.8590818542,3089.73846564031
3.16,2.68340656704502,3.02859041376466,0.578806926458537,0,0,-0.0603720358705004,0,0,49640.6827214507,86900.1214225075,3086.88867411589
3.17,2.68472069200289,3.02685653548317,0.578203486704452,0,0,-0.0603209945139724,0,0,49652.3313737019,86941.3175960053,3084.04019605925
3.18,2.68603265843761,3.02512333446529,0.577600558182635,0,0,-0.0602698043212513,0,0,49663.9582338706,86982.4475654872,3081.19304230778
3.19,2.68734246529719,3.02339081763267,0.576998142380752,0,0,-0.0602184654187568,0,0,49675.5633196567,87023.5112944202,3078.34722369679
3.2,2.68865011154322,3.02165899190646,0.576396240785205,0,0,-0.060166977933477,0,0,49687.1466488106,87064.5087467359,3075.50275105889
3.21,2.68995559615086,3.01992786420729,0.575794854881125,0,0,-0.0601153419918319,0,0,49698.7082391263,87105.4398868187,3072.65963522398
3.22,2.69125891810887,3.01819744145523,0.575193986152374,0,0,-0.0600635577218327,0,0,49710.248108386,87146.3046794031,3069.81788701956
3.23,2.69256007641949,3.01646773056972,0.574593636081533,0,0,-0.0600116252509224,0,0,49721.7662743124,87187.1030894877,3066.97751727096
3.24,2.69385907009853,3.01473873846951,0.573993806149909,0,0,-0.0599595447071124,0,0,49733.2627547905,87227.8350827407,3064.13853679976
3.25,2.69515589817525,3.01301047207267,0.573394497837521,0,0,-0.0599073162192099,0,0,49744.7375677079,87268.5006252081,3061.30095642483
3.26,2.6964505596924,3.01128293829649,0.572795712623103,0,0,-0.0598549399159083,0,0,49756.1907308634,87309.0996831452,3058.46478696287
3.27,2.69774305370617,3.00955614405745,0.572197451984098,0,0,-0.0598024159265833,0,0,49767.6222621393,87349.6322233337,3055.63003922716
3.28,2.69903337928619,3.00783009627118,0.571599717396655,0,0,-0.0597497443806105,0,0,49779.0321795163,87390.0982131073,3052.79672402736
3.29,2.70032153551547,3.00610480185242,0.571002510335625,0,0,-0.0596969254082751,0,0,49790.4205008638,87430.4976199695,3049.96485217094
3.3,2.70160752149041,3.00438026771494,0.570405832274555,0,0,-0.059643959139521,0,0,49801.7872441665,87470.830412007,3047.13443446148
3.31,2.70289133632077,3.00265650077155,0.569809684685692,0,0,-0.0595908457050882,0,0,49813.1324273263,87511.0965575278,3044.30548170003
3.32,2.70417297912964,3.00093350793397,0.569214069039968,0,0,-0.0595375852365123,0,0,49824.4560683607,87551.2960254246,3041.4780046836
3.33,2.70545244905342,2.9992112961129,0.568618986807007,0,0,-0.0594841778646469,0,0,49835.7581853062,87591.4287849974,3038.65201420582
3.34,2.7067297452418,2.99748987221784,0.568024439455115,0,0,-0.059430623721596,0,0,49847.0387961082,87631.4948057521,3035.8275210576
3.35,2.70800486685772,2.99576924315717,0.567430428451278,0,0,-0.0593769229394638,0,0,49858.2979188366,87671.4940577947,3033.00453602555
3.36,2.70927781307738,2.99404941583801,0.566836955261159,0,0,-0.0593230756505818,0,0,49869.535571563,87711.4265116081,3030.18306989282
3.37,2.71054858309016,2.99233039716622,0.566244021349096,0,0,-0.0592690819878499,0,0,49880.7517722654,87751.2921378749,3027.3631334396
3.38,2.71181717609868,2.99061219404635,0.565651628178092,0,0,-0.0592149420846226,0,0,49891.9465391508,87791.0909080716,3024.5447374409
3.39,2.71308359131868,2.98889481338158,0.565059777209819,0,0,-0.0591606560743685,0,0,49903.1198902444,87830.8227937123,3021.72789266927
3.4,2.71434782797908,2.98717826207369,0.564468469904612,0,0,-0.0591062240911242,0,0,49914.2718436214,87870.4877667759,3018.91260989317
3.41,2.71560988532189,2.985462547023,0.563877707721461,0,0,-0.0590516462690402,0,0,49925.4024175077,87910.0857998904,3016.09889987614
3.42,2.71686976260222,2.98374767512833,0.563287492118013,0,0,-0.0589969227430629,0,0,49936.5116299619,87949.6168657482,3013.28677337898
3.43,2.71812745908825,2.98203365328696,0.562697824550568,0,0,-0.0589420536479111,0,0,49947.5994991675,87989.0809376437,3010.47624115767
3.44,2.71938297406121,2.98032048839458,0.562108706474071,0,0,-0.0588870391189857,0,0,49958.6660432931,88028.4779892163,3007.66731396421
3.45,2.72063630681534,2.97860818734524,0.561520139342112,0,0,-0.0588318792924838,0,0,49969.7112805195,88067.807994499,3004.86000254641
3.46,2.72188745665787,2.97689675703132,0.560932124606922,0,0,-0.0587765743038062,0,0,49980.735229069,88107.0709279738,3002.0543176476
3.47,2.72313642290901,2.97518620434345,0.56034466371937,0,0,-0.0587211242900594,0,0,49991.7379071206,88146.2667644141,2999.25027000716
3.48,2.72438320490189,2.97347653617051,0.559757758128956,0,0,-0.0586655293877811,0,0,50002.7193329108,88185.3954790713,2996.44787035971
3.49,2.72562780198258,2.97176775939956,0.559171409283812,0,0,-0.0586097897338504,0,0,50013.6795246701,88224.4570475569,2993.64712943557
3.5,2.72687021351002,2.97005988091578,0.558585618630695,0,0,-0.0585539054662831,0,0,50024.6185005908,88263.4514457835,2990.8480579608
3.51,2.72811043885603,2.96835290760245,0.558000387614985,0,0,-0.058497876722754,0,0,50035.5362789929,88302.3786502706,2988.05066665607
3.52,2.72934847740525,2.96664684634092,0.557415717680683,0,0,-0.0584417036416198,0,0,50046.4328781061,88341.2386377416,2985.25496623807
3.53,2.73058432855515,2.96494170401051,0.556831610270402,0,0,-0.0583853863612376,0,0,50057.3083162619,88380.0313854793,2982.4609674181
3.54,2.73181799171597,2.96323748748851,0.55624806682537,0,0,-0.0583289250207599,0,0,50068.1626116631,88418.7568708998,2979.66868090362
3.55,2.73304946631071,2.96153420365012,0.555665088785422,0,0,-0.0582723197595669,0,0,50078.9957826619,88457.4150720654,2976.87811739624
3.56,2.73427875177511,2.95983185936841,0.555082677588999,0,0,-0.0582155707170386,0,0,50089.8078475988,88496.0059673871,2974.08928759276
3.57,2.73550584755761,2.95813046151426,0.554500834673141,0,0,-0.0581586780334646,0,0,50100.5988246792,88534.5295353973,2971.30220218598
3.58,2.73673075311932,2.95643001695636,0.55391956147349,0,0,-0.0581016418492482,0,0,50111.3687323378,88572.9857554215,2968.5168718621
3.59,2.73795346793401,2.95473053256108,0.553338859424278,0,0,-0.0580444623047924,0,0,50122.1175888459,88611.3746068539,2965.73330730335
3.6,2.73917399148807,2.95303201519254,0.552758729958331,0,0,-0.0579871395415239,0,0,50132.8454125435,88649.6960695849,2962.95151918635
3.61,2.74039232328049,2.95133447171244,0.552179174507059,0,0,-0.0579296737007553,0,0,50143.5522218332,88687.9501239906,2960.17151818205
3.62,2.74160846282281,2.94963790898013,0.551600194500459,0,0,-0.0578720649241404,0,0,50154.2380350055,88726.1367506092,2957.39331495691
3.63,2.74282240963914,2.94794233385249,0.551021791367106,0,0,-0.0578143133541289,0,0,50164.9028704617,88764.2559305527,2954.61692017124
3.64,2.74403416326606,2.94624775318391,0.550443966534152,0,0,-0.0577564191329429,0,0,50175.5467465384,88802.3076451831,2951.84234448041
3.65,2.74524372325267,2.94455417382626,0.549866721427323,0,0,-0.0576983824036006,0,0,50186.1696816657,88840.2918764033,2949.06959853361
3.66,2.74645108916052,2.94286160262881,0.549290057470914,0,0,-0.0576402033092336,0,0,50196.7716941833,88878.2086063181,2946.29869297513
3.67,2.74765626056358,2.94117004643823,0.548713976087785,0,0,-0.0575818819935421,0,0,50207.3528024926,88916.0578175146,2943.5296384432
3.68,2.74885923704821,2.9394795120985,0.54813847869936,0,0,-0.0575234185999989,0,0,50217.9130250064,88953.8394929692,2940.76244557027
3.69,2.75006001821315,2.93779000645091,0.547563566725622,0,0,-0.0574648132732136,0,0,50228.4523800923,88991.5536159429,2937.99712498337
3.7,2.7512586036695,2.93610153633398,0.546989241585109,0,0,-0.057406066157796,0,0,50238.9708861818,89029.2001701819,2935.23368730323
3.71,2.75245499304064,2.93441410858345,0.54641550469491,0,0,-0.057347177398583,0,0,50249.4685616608,89066.7791397153,2932.47214314503
3.72,2.75364918596224,2.93272773003219,0.545842357470666,0,0,-0.0572881471408664,0,0,50259.9454249367,89104.29050898,2929.71250311784
3.73,2.75484118208226,2.9310424075102,0.545269801326559,0,0,-0.0572289755303927,0,0,50270.4014944524,89141.7342628451,2926.95477782444
3.74,2.75603098106083,2.92935814784456,0.544697837675315,0,0,-0.0571696627130223,0,0,50280.836788602,89179.1103864555,2924.19897786188
3.75,2.75721858257032,2.92767495785935,0.544126467928198,0,0,-0.0571102088352973,0,0,50291.2513258471,89216.4188654482,2921.44511382057
3.76,2.75840398629525,2.92599284437566,0.543555693495005,0,0,-0.0570506140437601,0,0,50301.6451245876,89253.6596857114,2918.69319628513
3.77,2.75958719193228,2.92431181421149,0.542985515784065,0,0,-0.0569908784856352,0,0,50312.0182032518,89290.8328335519,2915.94323583372
3.78,2.76076819919016,2.92263187418177,0.542415936202237,0,0,-0.0569310023080334,0,0,50322.3705802696,89327.9382956449,2913.1952430381
3.79,2.76194700778973,2.92095303109825,0.541846956154899,0,0,-0.0568709856588612,0,0,50332.7022740867,89364.9760590599,2910.44922846351
3.8,2.7631236174639,2.91927529176952,0.541278577045955,0,0,-0.0568108286861388,0,0,50343.0133031265,89401.9461111904,2907.70520266888
3.81,2.76429802795755,2.9175986630009,0.540710800277823,0,0,-0.0567505315383414,0,0,50353.3036858391,89438.8484398435,2904.96317620639
3.82,2.76547023902759,2.91592315159446,0.540143627251435,0,0,-0.0566900943643986,0,0,50363.5734406269,89475.6830331023,2902.22315962192
3.83,2.76664025044285,2.91424876434894,0.539577059366236,0,0,-0.0566295173132403,0,0,50373.8225859786,89512.4498795738,2899.48516345411
3.84,2.76780806198411,2.91257550805973,0.539011098020174,0,0,-0.0565688005342508,0,0,50384.0511403054,89549.148968085,2896.74919823536
3.85,2.76897367344403,2.91090338951878,0.538445744609704,0,0,-0.0565079441773833,0,0,50394.259122014,89585.7802878174,2894.01527449132
3.86,2.77013708462714,2.90923241551463,0.537881000529778,0,0,-0.0564469483930452,0,0,50404.4465496396,89622.3438285548,2891.28340273984
3.87,2.77129829534981,2.90756259283231,0.537316867173847,0,0,-0.0563858133313033,0,0,50414.613441516,89658.8395800687,2888.55359349326
3.88,2.77245730544019,2.90589392825331,0.536753345933853,0,0,-0.05632453914302,0,0,50424.7598161048,89695.2675327308,2885.82585725603
3.89,2.77361411473822,2.90422642855555,0.536190438200228,0,0,-0.0562631259797399,0,0,50434.8856919219,89731.627677375,2883.10020452513
3.9,2.77476872309558,2.90256010051333,0.535628145361893,0,0,-0.0562015739926665,0,0,50444.9910872864,89767.9200048319,2880.37664579181
3.91,2.77592113037563,2.90089495089729,0.535066468806249,0,0,-0.0561398833339126,0,0,50455.0760206788,89804.1445065925,2877.65519153899
3.92,2.77707133645345,2.89923098647436,0.534505409919176,0,0,-0.0560780541554777,0,0,50465.1405105014,89840.3011743633,2874.93585224287
3.93,2.77821934121571,2.89756821400773,0.533944970085032,0,0,-0.0560160866099295,0,0,50475.1845752304,89876.3900003486,2872.21863837182
3.94,2.77936514456075,2.89590664025679,0.533385150686646,0,0,-0.0559539808504042,0,0,50485.2082332895,89912.4109770158,2869.50356038719
3.95,2.78050874639844,2.8942462719771,0.532825953105317,0,0,-0.0558917370300378,0,0,50495.2115030848,89948.3640971582,2866.79062874301
3.96,2.78165014665023,2.89258711592037,0.53226737872081,0,0,-0.055829355302194,0,0,50505.1944030463,89984.2493539734,2864.07985388563
3.97,2.78278934524908,2.89092917883437,0.53170942891135,0,0,-0.0557668358211458,0,0,50515.1569515173,90020.0667408562,2861.37124625443
3.98,2.78392634213942,2.88927246746291,0.531152105053625,0,0,-0.0557041787409389,0,0,50525.0991670427,90055.8162519353,2858.66481627974
